F1	F2	F3	F4	F5	F6	y
16.98	-1.576	487.39043885306785	149.13422188726616	Q	D	0
-22.21	1.773	962.0448895831112	210.49806408154	P	A	2
-15.42	1.555	613.9216053008838	156.74490261112243	Q	C	0
2.96	0.337	346.9111509445835	175.44979414258768	P	A	3
-17.669999999999998	-1.082	330.56159641097935	215.28735242198104	P	A	0
-7.42	-0.786	281.51348621400155	246.6473613212337	P	A	0
-31.709999999999997	-1.213	849.0867026637453	200.76220052014284	Q	D	3
19.61	1.963	874.9391774700036	263.50424014825103	P	A	3
-20.2	2.732	659.8236063860776	210.55892543724175	Q	A	2
-23.72	-0.924	361.2873602302535	139.2646098976196	Q	D	3
9.69	1.692	921.975392083344	139.76849552903244	P	C	1
9.66	2.345	515.9208999634666	244.0469228566523	Q	D	2
-12.42	-1.22	893.1436608559773	176.20105003178244	Q	D	3
22.47	-2.718	676.8487525406445	262.0996229923354	P	C	3
14.850000000000001	1.598	502.75137769825534	85.00248308304394	P	C	1
-10.809999999999999	1.092	496.40019362496304	231.44531573812978	Q	C	0
-8.82	1.277	881.1323101716905	253.2066265430732	Q	A	2
-23.159999999999997	2.057	347.37225001736044	284.8519415893119	Q	C	0
-12.430000000000001	-1.626	784.030807398033	153.87968285269244	P	B	1
12.350000000000001	1.785	715.5786943207606	207.18613252163817	Q	D	2
11.78	3.711	717.3811752770613	258.2578661942523	P	B	0
-31.16	0.405	699.5034025761188	139.54083253756	P	A	2
-8.35	-0.844	1004.3939141156385	135.85489585072813	Q	A	3
-32.32	-1.609	763.8439810648152	243.3274138747636	Q	D	3
19.05	0.739	518.9802833007586	198.67035597337153	Q	D	2
-15.489999999999998	-2.22	602.304838301245	237.19304935222206	P	D	3
25.09	2.318	728.1497786486723	138.36540002079394	P	B	0
-12.490000000000002	-1.456	529.1655583986429	229.11742419171392	Q	C	2
35.230000000000004	-3.823	516.9500911176143	154.78453354564445	P	D	0
6.58	-1.183	549.7256036673159	212.29896486779455	P	D	0
-9.51	1.778	595.4851787796102	204.19746789656472	P	D	1
-13.16	2.119	615.5604571784027	260.0128468993929	Q	D	1
7.8500000000000005	0.749	475.78240128150054	212.3369201711734	Q	A	2
-13.22	1.56	779.9689672983261	153.51169144654688	P	C	0
-20.939999999999998	-1.848	733.0641790557365	144.0808681067311	Q	A	0
-7.800000000000001	0.506	614.5452994948116	207.80319447769622	P	A	2
-9.96	0.904	365.94420038957696	247.06511431687977	Q	A	2
-28.36	2.461	514.7033813768321	153.42413289051228	P	C	0
-15.35	-1.537	714.2745573115038	203.7626193970794	P	B	1
22.78	-1.713	407.0400481415444	117.39962260062461	Q	D	0
10.56	-0.647	345.71100400933665	223.91171942142776	P	B	2
-11.97	2.485	611.1150005735051	203.46665135946506	P	B	3
-19.21	-0.858	315.7281319960279	168.55258736477356	Q	A	0
23.39	-1.793	669.561916354013	158.75791747562073	P	C	3
-22.759999999999998	-2.956	705.4567436611876	231.39655527672298	Q	A	0
19.419999999999998	-1.235	563.2048875178557	129.00607382948218	Q	B	2
-1.7799999999999998	-2.543	598.6593197245384	86.47888871301296	P	B	1
6.3100000000000005	-0.922	537.0275673402691	181.3803817483994	P	A	1
-24.07	-1.524	594.2408426355446	240.5015526919634	Q	C	2
-28.990000000000002	-0.509	487.91852989596794	108.98186720532456	P	B	1
-15.0	1.213	519.715022637449	202.4478675080763	P	B	3
10.42	-1.098	440.05886900294865	220.72539574231186	P	C	3
21.44	-2.661	340.4320533203255	188.76360253268825	Q	B	2
6.54	2.453	790.7246339899214	182.524886949352	P	B	0
17.96	1.391	643.6014929247178	233.8990405309707	Q	C	1
13.75	1.512	565.2263796690935	210.1294436632182	Q	C	1
-31.85	2.476	592.7071792174979	186.9310979996868	Q	A	2
17.1	1.796	598.3885105606561	180.54873059820528	P	A	3
-12.18	1.362	481.8099680677549	190.4612024646002	Q	D	1
14.86	1.524	551.1892332156439	240.93671122595188	Q	C	1
14.73	1.644	416.67675545824295	210.6450964474261	Q	B	0
25.45	-1.734	469.52865751759595	268.1053835789207	Q	C	3
-9.43	2.007	575.9012563458862	161.39604993201812	P	A	2
11.419999999999998	-1.222	383.15731142278275	255.5904774865635	Q	A	1
-10.629999999999999	-1.308	389.40829339895856	150.8100898437353	Q	A	0
-26.810000000000002	-0.688	409.78836370964365	250.6379413719951	P	C	2
19.03	-2.423	434.7440995812452	262.7488795124436	Q	C	3
-15.14	1.448	643.2976341638179	224.9802277352511	P	D	1
11.05	1.901	394.5748313114464	232.4397001419469	Q	D	2
-12.48	1.432	440.14760630679496	188.5306876126192	Q	B	3
8.36	0.884	746.4089901864811	229.76941999767934	P	A	3
10.169999999999998	3.535	376.1682298031982	113.98573919284883	Q	B	0
-12.729999999999999	0.244	629.1289775897046	154.68216647967608	P	A	2
21.560000000000002	1.761	687.4668253488695	215.03732732548013	P	B	0
13.040000000000001	-1.387	491.13923549803417	238.32039249979664	Q	A	1
-1.48	-1.642	693.7766210804592	185.3657794306866	Q	C	1
4.08	-0.929	550.5047604964392	221.34913764448692	P	B	2
-23.700000000000003	-1.447	549.649459565698	221.13620544665736	P	C	2
17.869999999999997	-2.555	892.9419072728939	234.07216132816592	P	C	3
-14.17	1.518	750.7240133647741	233.8522028441228	P	C	0
-15.09	-0.934	575.6175528008544	166.8687674492632	Q	C	2
14.92	1.476	493.84032348376934	108.0708706455652	P	C	1
34.870000000000005	3.491	157.45628009509034	145.66566261769992	Q	A	3
-13.89	2.139	747.460553820361	227.73545674824413	Q	B	3
13.99	-0.522	463.8851730743605	238.24485040903573	Q	D	0
-16.82	-1.43	756.3779574593759	210.17276238604842	Q	C	2
6.25	-1.295	437.61634018009806	216.54560128205458	P	C	3
16.17	-2.833	217.99123733892338	191.9704492446511	Q	D	0
17.4	1.536	468.1110987456141	312.52798176138305	Q	C	1
-19.34	1.891	550.098599412998	178.58946272869525	Q	A	2
-7.16	1.527	585.1896795540138	234.79438300535352	P	A	2
-6.24	-0.641	502.61158665980315	142.26727060776912	Q	A	3
-5.25	-0.429	700.2286408304219	237.03388135870267	Q	A	0
9.76	1.573	464.8473858331306	213.13466568849736	Q	C	1
-7.48	-1.101	630.9031342341558	169.03671552575574	P	D	3
15.24	-0.551	722.9427458076472	143.63550491592423	Q	D	0
-20.18	1.978	579.1934402994239	223.22969716520828	Q	C	0
5.5600000000000005	0.921	908.8997378039344	254.83768113515256	Q	D	0
17.75	1.594	491.0210899332143	246.83231023748618	Q	B	0
-7.1899999999999995	-2.135	691.664788308963	194.15825626414838	Q	B	1
8.86	2.235	819.893701545014	263.05009715115943	Q	D	2
12.1	1.485	505.436937799304	246.74899886802845	P	C	1
-19.2	-1.263	719.927459130982	252.38650225757215	P	A	0
40.8	4.094	506.81079149998067	293.66057593501034	P	A	3
-27.25	-3.748	457.6224932194866	213.81017542419792	Q	A	0
-12.85	-1.616	435.00154461528734	248.21491662853205	Q	D	3
-12.24	0.768	565.9756673573527	187.6267677855755	P	D	1
-25.67	0.053	488.3624918500032	184.17872195643605	P	A	2
13.93	1.347	649.2285660331898	245.80576237654222	Q	D	2
-27.43	-1.388	805.0109551875728	193.20968421753298	P	D	3
11.55	-0.066	474.1745408875977	220.06221158918663	Q	B	2
-23.650000000000002	-0.067	337.32728047569617	223.01960130480467	P	D	1
-8.71	-1.993	502.0469564176968	208.77594543439793	P	B	1
-9.280000000000001	-1.958	674.6110657392485	194.71359993429144	Q	B	1
30.38	-2.525	652.5902671754681	224.5617707332759	P	A	1
16.919999999999998	1.389	767.7443148632859	221.01168600101042	Q	C	1
16.32	-1.67	650.3903192979525	165.41053192479959	Q	A	1
24.07	-0.098	711.4609296883839	248.18967529114997	P	B	0
20.11	-2.412	580.4076706859242	222.1867985567896	P	D	0
17.849999999999998	1.597	705.2407552577934	214.83341804481208	P	C	1
-31.22	2.508	623.2080411642077	174.9540677591027	Q	C	0
15.37	1.848	648.1544923251281	240.36629106488573	P	B	0
7.42	-1.23	850.5629832809627	228.49343630037976	Q	C	3
13.86	-0.899	537.6523115694405	108.27939085928351	P	C	3
13.06	-0.869	940.2563159768574	255.80502264394605	Q	B	2
21.45	2.143	451.3819621937984	223.57009384326113	Q	A	3
-1.51	2.284	632.4710586003118	177.91741806748533	P	D	2
-25.689999999999998	1.079	826.8519837611317	313.7235943437638	Q	A	2
3.57	0.397	625.0322092630771	160.25969739527753	Q	C	0
-27.7	2.599	707.7007974377822	321.8242155943755	Q	C	0
-14.59	-1.523	573.0063993642843	208.75222788743267	P	D	3
-6.41	-2.191	655.7643975858333	136.32929913569478	Q	B	1
6.32	3.148	616.0389035146605	217.5102368777836	Q	D	2
-8.99	0.572	734.8795126128458	201.32681762579247	Q	B	3
-8.67	-2.812	533.5315453099274	242.3585789394259	P	D	3
-14.42	1.469	582.3241385865352	214.90003816919605	Q	C	0
19.59	-1.788	791.2909956759563	181.15746421866515	Q	A	1
41.14	-1.904	728.3232862852358	184.4709950720113	P	C	3
18.77	-3.577	720.9300137679198	250.64160529634373	Q	B	2
9.190000000000001	2.548	502.4185123336016	124.06043337229038	P	D	2
3.91	0.67	613.4390063348505	186.31484843095953	P	B	2
21.78	1.912	588.2016022839389	192.06208787736733	P	B	0
14.64	1.492	797.9072315110362	169.11394631370658	P	C	1
0.28	-0.802	556.3523676181284	209.98857249770617	P	A	1
16.33	1.466	669.2336083496837	277.44468600866054	P	C	1
15.93	-1.637	471.02251619570126	265.25288786264025	Q	D	0
17.150000000000002	-2.836	803.6658064534623	158.2491467964303	Q	C	3
3.74	0.226	630.580338545347	234.43733953834533	Q	C	0
8.78	3.239	631.4639375772703	170.68259939638696	P	B	0
-7.18	-0.836	639.9099670318316	174.45795672702832	P	A	0
-30.12	-0.708	617.2048507505298	137.5794298876597	P	C	2
3.74	-1.44	532.1834413162991	190.30586025157322	P	C	3
-14.82	-1.885	454.65908118291446	209.50822936041428	Q	A	0
-19.86	-1.583	843.82259242534	174.12068305091623	Q	A	0
-13.919999999999998	-1.765	635.5347532181589	171.3831819370209	Q	C	2
13.24	2.173	864.5449348938819	136.04263364415377	Q	D	2
26.78	-1.883	757.0057846594018	159.59898753054318	Q	C	3
-18.18	0.777	487.76870437116685	192.22620582519403	P	D	1
-28.82	2.318	530.3075922159692	237.0756543054236	P	C	0
-26.79	-1.49	671.193662290162	157.36229132794057	Q	A	0
-10.22	-1.172	999.9341081594839	240.88061383402837	Q	D	3
38.660000000000004	3.86	499.5931429977203	198.1952847960212	Q	A	3
7.1	-1.003	324.9009690919862	171.66629683374367	P	A	1
-36.77	1.362	861.2265692849046	150.05425605754203	Q	A	2
14.92	1.461	481.07465647356065	161.69316176347047	Q	C	1
15.46	-1.275	511.29950583425926	232.60168682499588	Q	D	0
-12.84	-1.638	396.5040457449479	141.84821687590733	Q	B	1
26.080000000000002	2.542	544.5702813747462	298.95052279795686	Q	A	3
12.07	-1.477	680.6368463431558	171.69445414058794	Q	D	0
-16.89	2.102	529.5527930825749	206.55327829971398	P	D	1
-25.72	0.101	566.1709169759637	111.94147840060289	P	D	1
27.88	-0.497	667.2972724163757	254.72312014837638	Q	D	2
-16.73	1.683	564.190479257388	173.96672894989177	Q	C	0
16.21	-1.519	545.0441711995907	176.52392132578103	Q	D	0
-8.299999999999999	2.015	737.797521516688	160.9026316919764	P	D	1
-27.41	2.499	608.4128247217286	110.30129679940494	Q	C	0
-8.94	-1.631	661.094905934606	144.7971865333533	Q	A	0
-26.22	1.102	598.4901259100004	226.5651717210042	P	D	1
-3.21	-0.75	561.4072789758684	76.17622533477856	P	D	3
22.09	-1.853	759.2089213416793	137.4720387231759	Q	D	0
-14.6	2.409	588.4775743124532	163.65560825291345	Q	B	3
-4.050000000000001	2.772	169.93673066813994	161.97872831719607	Q	A	2
4.0600000000000005	-1.351	545.5661138161447	168.64970437861075	Q	A	0
-16.220000000000002	-1.732	760.7349910044559	221.06423031129052	Q	C	2
15.96	1.531	714.631118814547	190.3809108081256	Q	C	1
29.14	-2.423	489.18406335122194	256.6075768856306	P	A	1
18.68	-1.569	396.27267266093156	140.6065799458779	Q	D	0
16.8	1.361	480.6608640305064	272.2344395673855	Q	C	1
-9.469999999999999	0.216	527.6064337639838	171.79155587432308	P	A	0
13.16	-1.1	549.4502112594757	240.7325845440465	P	D	0
21.02	-3.528	350.5922482523158	151.7527766505497	Q	B	2
-12.25	-2.015	642.443895412525	171.291726194178	Q	A	0
-14.139999999999999	-1.491	448.6744015024945	174.43858416437638	Q	B	1
-17.849999999999998	0.266	388.00184724890744	199.54649173044643	Q	A	2
3.63	-2.938	383.62645105439924	175.16038226534596	P	B	1
-27.71	-2.009	551.2633506158537	170.28153596821053	P	C	2
-27.34	-0.966	425.2049695847599	188.39670281167324	Q	A	0
-16.31	1.295	588.9530884033433	189.21861181730338	P	D	1
17.37	1.647	144.1559013089214	222.75085092576177	P	C	1
-14.350000000000001	-0.605	565.6321016522558	188.65283710142864	Q	C	2
15.129999999999999	-1.532	633.0566726712066	186.2536929071339	P	A	1
42.31	4.187	551.6117115227441	227.76413558144944	Q	A	3
-22.82	2.05	529.4334510918856	231.56792678007426	P	C	0
14.58	1.33	671.4949381006936	193.87901753290507	Q	C	1
16.78	-1.264	933.1381457136645	207.44119773948574	Q	D	0
-18.400000000000002	-1.108	459.4515174296708	149.54190212802195	P	A	0
3.4399999999999995	-1.733	537.4825732565678	216.20612773155872	Q	C	3
-16.63	-1.298	464.2181001268998	141.67375002282236	Q	B	1
-4.33	-2.311	876.9474579989953	232.12678929823628	P	B	1
17.21	2.287	736.5864189903443	205.66106837888034	Q	B	0
-12.34	-0.398	521.6783059780839	197.73035624463674	P	A	0
29.04	0.322	656.2479261338498	188.09533613635156	P	B	0
16.04	1.487	552.0127001172743	228.38286284058995	P	C	1
-7.76	-1.313	832.5044861070693	165.2971069529821	Q	A	0
19.64	2.205	619.8592320382076	133.95379877851377	Q	B	0
-10.02	-0.704	493.95473984226305	232.32036686253906	Q	D	3
-19.82	1.577	553.2330448591681	132.2241521311007	Q	C	0
-25.57	2.452	554.9359268078043	172.09463409796	P	B	3
-8.309999999999999	3.458	615.4736442143738	245.975119120984	Q	D	1
23.04	1.152	539.1363765684678	342.7333788263362	P	C	1
-23.54	-0.712	563.4781880992134	220.91041227386827	Q	D	3
-18.46	1.238	466.77143194047113	80.00748459706546	Q	B	3
-20.7	1.489	481.5196008985842	224.84682080812723	P	A	2
21.0	-2.634	734.4124974230275	153.13344361783686	Q	B	2
15.629999999999999	1.134	825.4207861445398	275.6598908640316	P	B	0
-19.72	-2.15	648.7647973754177	208.20526947415172	P	A	0
-9.280000000000001	1.973	838.9262173924188	125.6420163709372	Q	A	2
-7.17	-2.692	631.5348253259676	114.4237873913595	Q	A	0
7.18	-0.903	648.143668842427	151.24062471964282	P	A	1
-4.31	-2.267	693.9644262755572	176.78929385500908	Q	B	1
21.29	-2.032	671.538866840341	173.5860001964466	P	A	0
1.88	-1.094	821.7709002824929	202.97398555179092	P	D	3
32.0	3.178	882.1946655970182	146.28534592373464	P	A	3
-5.21	1.429	734.9001354117355	170.77263206157556	P	D	1
-7.59	-0.106	628.3930685456289	237.24051646538402	P	A	1
12.64	1.356	390.54430820523856	212.04366015115608	P	B	0
-6.17	-1.563	411.78585005353784	201.69885825134517	Q	C	3
37.89	-1.64	436.30526187767555	226.14970430623828	Q	C	3
-20.82	0.909	598.4162636793853	201.48921374418887	P	D	1
13.49	-0.797	467.62754133610304	172.69761829589487	Q	B	2
-14.27	2.257	625.7381782952718	276.6440705536705	P	D	1
-11.23	1.209	455.86209195079005	146.6368743237145	P	D	1
9.549999999999999	0.934	348.82090412282787	274.0949904551835	Q	A	3
11.57	1.615	517.230196115032	208.65475756336588	P	C	1
9.95	1.843	533.8637875771825	210.5291940459995	Q	B	0
6.790000000000001	-1.098	582.2448209250225	203.91154814364077	P	A	1
22.01	0.442	555.0006813823125	304.2141407140138	Q	B	0
10.75	1.589	662.7353031752489	235.37011883827302	P	C	1
25.85	-2.158	490.78682980954255	316.9906153330381	Q	A	1
-22.39	-0.968	760.6229311493554	261.35270449293284	P	B	1
16.93	-1.348	513.326666767325	150.69966518994423	P	D	0
15.329999999999998	-1.831	758.3765274195881	217.7066460197833	Q	B	2
10.29	1.962	470.09591454680873	167.14504668038106	P	D	2
20.25	2.563	334.6672215342598	249.15241741480878	Q	B	0
-16.919999999999998	1.24	435.30390566237486	167.9791223106961	P	B	3
-11.27	2.353	462.73923369444844	180.18244366904293	Q	D	1
-20.68	-2.073	449.1009742452816	186.17392559082498	P	A	3
-3.3200000000000003	1.323	801.6898374756961	187.82457447325095	Q	A	2
-20.65	-0.749	543.3310413036816	223.116804937699	P	A	0
-28.21	-0.664	739.8485674024024	229.86839907815522	P	C	2
12.569999999999999	-1.085	382.596237545999	260.7854617155149	P	D	0
10.87	-0.795	656.2600410711956	162.6895265424601	Q	D	0
-9.54	2.501	669.1011580081599	173.3356067855882	P	D	1
-18.13	-0.743	576.6423433747941	253.92353525759214	Q	A	0
15.53	-2.697	626.9553164087912	144.79143566781877	P	D	0
1.28	-1.665	1064.295244275832	229.89987903753132	Q	C	2
-28.68	-0.193	356.85349615850316	284.93384510004404	P	A	2
-2.94	-0.2	393.395799107853	222.53744991153494	P	A	0
19.94	1.146	887.8518639838305	236.17107166854137	P	C	1
17.509999999999998	1.357	546.5421541625531	267.9922100905155	Q	C	1
17.19	1.503	647.263337931094	149.77238721109933	Q	C	1
7.92	-0.707	428.5052909757215	272.5843107797938	Q	D	0
10.18	0.067	498.62324119945106	262.66276562378533	P	C	3
-18.14	1.63	599.3943795932915	262.36698857985294	P	C	0
15.540000000000001	-0.63	667.8729745702123	194.44894698285134	P	B	2
-21.74	0.033	611.8660045318084	267.71731305166526	P	D	1
-9.11	2.262	683.2219356949713	272.629902431533	P	D	1
-31.07	1.761	582.7697583315514	238.37044080285224	Q	A	2
11.040000000000001	2.714	624.8488587430123	200.55985624428786	P	B	0
-16.05	2.167	688.4623264260845	215.3917373979525	P	B	3
-13.95	1.481	629.3989345966492	174.5384622499468	Q	C	0
15.600000000000001	1.266	593.4156040534186	169.34218884985017	P	D	2
15.29	-1.421	466.3283843775978	86.77545765074515	Q	A	1
2.3899999999999997	1.267	406.3065370251155	227.9512170133126	Q	A	2
0.75	0.076	418.1343825426236	204.08524797709018	P	A	0
12.350000000000001	1.249	676.033683498857	198.7457612072794	P	A	3
-9.1	1.368	439.31653571850813	178.7073178914763	P	C	0
18.060000000000002	1.817	1030.2882142646977	125.24323106037484	Q	A	3
-20.58	2.036	616.6893078303041	274.17851064594856	Q	A	2
-12.889999999999999	1.855	925.705462465303	196.7418813805801	P	B	3
12.2	-3.617	506.14459960968907	237.5915741061831	Q	B	1
-3.46	-0.345	821.1328276268715	166.56623423484731	P	A	3
-12.450000000000001	0.988	659.4318148059267	146.52542595406672	P	B	3
-16.03	0.644	676.0169414995852	250.18034797858914	Q	D	1
-8.05	0.832	589.6058397198638	328.9747783172354	P	B	3
1.21	-1.894	530.9903295849638	193.30489111573	P	D	3
15.0	-1.989	518.466598834595	147.97763041532448	Q	C	3
-15.38	1.877	691.2389347885894	235.54799776208228	P	D	1
-23.75	0.395	726.2721310272436	270.41928968804905	Q	D	1
-19.3	-1.208	814.9156293279491	128.8066544533308	Q	B	1
13.07	-1.441	420.08056947410097	224.42714206414198	Q	D	0
14.86	1.508	777.6935949874512	180.82906579828267	P	A	3
34.910000000000004	-2.022	486.9249143428919	180.92834030639017	Q	C	3
13.56	-2.951	462.50781150590365	146.19123412323324	P	D	0
13.72	-2.823	702.9275874769663	377.61156954835724	Q	B	2
-10.59	1.691	457.32533389976567	299.6999513811305	Q	B	3
10.52	2.559	723.918141842673	274.8799104038317	Q	D	2
-5.590000000000001	0.801	1076.015806941706	197.05370719200457	P	C	0
10.51	-1.918	451.6025515497287	171.78444796874882	P	B	2
-3.93	0.741	593.9046692766873	230.58641847149985	Q	C	0
26.75	-2.212	714.0415425118642	259.865119119154	P	A	1
-11.97	-0.295	553.894918005996	234.76969984882305	Q	B	3
5.72	-1.038	371.249828008961	277.0998574629764	P	D	0
18.49	1.745	542.5765725973617	150.32501992885688	Q	D	2
-10.620000000000001	2.275	841.445016168403	171.48031444111604	P	B	3
-27.57	1.501	450.003735973365	135.79916948864314	Q	A	2
26.150000000000002	-2.249	480.09619793105503	210.24918375314135	P	A	1
-5.8	-1.409	630.2483029549438	252.59979481164973	P	A	0
-28.32	0.053	724.332799844082	262.9244211479695	P	A	2
-17.37	-1.788	688.5139466993088	119.49971616391282	P	A	0
-8.09	-1.67	756.4661840050487	317.64832239089276	P	C	2
-14.01	0.689	599.6239736680208	176.66197367265764	P	B	3
8.110000000000001	-0.88	438.3293705660559	243.67194396978581	P	B	2
-18.5	-0.988	603.8389705070908	268.67247336147943	Q	C	2
14.610000000000001	-1.774	407.7680328015565	163.95212487463334	Q	D	0
-14.97	-2.366	505.8771030770803	188.16224251472667	P	D	3
37.77	-3.054	437.5580463674545	81.8221712784527	P	A	1
10.32	-1.172	465.41134147432706	170.12264123581141	P	D	0
11.78	0.602	448.38430790992015	252.99596523708118	P	A	2
-25.939999999999998	0.365	430.4661339607193	186.6810489209739	P	D	1
-41.34	-2.781	650.9230714299205	228.6050329535505	Q	A	0
-3.46	1.367	555.8637310910447	151.8328181678778	Q	A	2
-12.059999999999999	1.312	744.5497039357618	118.58180577686164	Q	C	0
19.51	1.187	458.10064944558803	139.0204565616646	Q	D	2
22.770000000000003	1.4	656.8803572480336	171.65887125624897	P	C	1
-11.7	-1.813	647.3806141247467	199.19413037004927	P	A	0
-18.799999999999997	1.765	486.7525156610047	193.3537906086102	Q	C	0
-14.39	-2.159	572.0538810907444	265.9924018871823	P	C	2
16.46	1.526	705.4409439485802	286.1127062600119	P	C	1
-9.83	2.018	349.79776923330087	197.1329579125481	P	B	3
-5.03	-0.115	389.43397718191966	161.8875779649471	Q	A	1
12.84	-1.307	600.1066091919668	155.5173911432762	Q	A	1
-22.0	2.566	887.6019397808589	207.98092423353353	Q	A	2
-35.35	0.031	584.8805200563281	188.40736022823373	Q	B	1
34.16	1.145	464.12506091465673	165.75209891510957	P	B	0
-13.799999999999999	0.998	547.1672587006063	255.65147250272295	Q	A	2
14.530000000000001	-1.439	760.3637943884385	196.51473658020643	Q	B	2
-16.37	1.562	762.067207627323	247.1318461764917	Q	D	1
16.36	-1.56	561.9751509925806	123.60516061401066	Q	C	3
-8.92	-2.549	507.15238532883603	80.7747878062109	P	A	0
26.939999999999998	-0.193	734.5268582058386	203.5510066141127	P	D	2
-17.44	1.578	767.0421639645533	257.17660999061553	Q	C	0
-11.47	-1.279	422.62367743430787	218.77504413070108	P	A	0
26.48	0.812	582.6565369850654	148.15853187919058	P	D	2
-2.9299999999999997	-2.148	573.7268237372211	201.32435135884649	P	C	2
9.66	-1.036	647.4162212518302	163.9498617551148	Q	B	2
18.700000000000003	-0.776	725.1897935600654	173.03721958487068	Q	C	3
-25.16	-1.652	521.3187554392514	281.82158111086756	P	D	3
20.23	-2.565	253.71570532773956	204.46957811136338	Q	B	2
12.74	-0.636	543.0054596195274	177.054378287399	Q	D	0
18.49	-2.269	389.83484664379876	241.02138991078903	Q	D	0
-7.3	-2.144	430.56879649617804	313.50210282758576	Q	B	1
-23.78	-1.206	614.4808996996446	71.82639395667661	Q	A	0
5.819999999999999	3.395	512.5778900673581	167.0913131555883	Q	D	1
-13.78	-1.585	619.3205089039828	197.46214316191472	P	B	1
-11.59	2.081	823.1914214301291	239.79902524432026	P	B	3
-22.490000000000002	-2.06	512.1268457275588	148.90612201914246	Q	D	3
24.29	0.699	521.192271625529	255.47383550142695	P	D	2
11.020000000000001	2.367	679.882682429427	139.89933373403318	P	D	2
22.040000000000003	-2.148	717.9850871251178	228.2855051723324	Q	D	0
23.159999999999997	0.486	637.464506581224	194.9066039628956	P	D	2
-18.07	-2.297	846.6564119703701	163.4767260938819	Q	A	0
16.09	-1.631	350.36904451342184	265.6551719706309	P	A	1
17.150000000000002	-2.359	511.7195206102609	238.3089745492784	Q	D	0
-21.8	2.213	848.9527818166599	152.99364740576627	P	B	3
15.540000000000001	-1.408	763.2207713637246	192.68536960154375	P	C	3
-29.220000000000002	-0.629	741.844764674973	179.7849922117911	P	C	2
15.129999999999999	-1.26	601.2568002183142	179.0750699145283	Q	C	3
15.9	1.451	539.1407978683793	173.97995568415726	Q	C	1
-11.09	-1.181	732.0719096590029	267.278930507096	Q	D	3
14.15	-1.49	772.3224373615371	151.07171041641152	P	A	1
19.01	-1.635	371.47496120834614	240.69104043290713	Q	D	0
-27.05	-0.784	498.3672988546957	198.98939672461958	P	D	3
-10.53	2.243	200.21732348393613	234.39573593877725	Q	A	2
23.799999999999997	-2.438	861.1779553793788	134.94157983170825	Q	B	2
4.89	0.506	834.800749369989	195.659571937893	P	A	3
-11.479999999999999	1.526	511.41835946369906	158.48962059624887	P	C	0
-36.480000000000004	-0.621	511.8595272870555	176.03910136804365	P	A	0
-19.3	-0.981	602.4265791258683	169.89770801308444	P	D	3
-0.65	-0.093	817.5032373884466	252.2791837078646	P	A	3
-12.68	0.415	301.2551471957725	221.45435591816985	Q	D	1
14.830000000000002	1.533	347.21296967600483	80.46718910513233	P	C	1
38.010000000000005	3.841	561.7148539095926	284.830605534272	Q	A	3
-25.950000000000003	-0.668	776.9099321033927	200.32422895618953	P	B	1
18.43	1.797	427.9635580385176	151.82053055298	Q	A	3
-14.21	2.442	479.5757946840478	268.96985663509133	P	D	1
-31.880000000000003	-0.009	568.102364973148	162.73406998768004	P	C	2
-16.7	1.462	798.8832116628017	195.78145826043848	Q	C	0
17.94	-0.196	598.7813597545945	205.9952416602665	Q	B	0
